0.4 0.255 1.2274 0.610938 0.00552609 0.610938 
0.4 0.27 1.24999 0.62436 0.00127257 0.62436 
0.4 0.285 1.25893 0.626218 0.00649698 0.626218 
0.4 0.3 1.29906 0.64786 0.00334242 0.64786 
0.5 0.015 1 0.5 3.27453e-07 0.5 
0.5 0.03 1 0.5 5.47329e-07 0.5 
0.5 0.045 1 0.5 1.19645e-06 0.5 
0.5 0.06 1 0.499998 3.58083e-06 0.499998 
0.5 0.075 1 0.499998 4.85612e-06 0.499998 
0.5 0.09 1 0.499995 9.81728e-06 0.499995 
0.5 0.105 1 0.499992 1.62455e-05 0.499992 
0.5 0.12 1 0.499985 2.98827e-05 0.499985 
0.5 0.135 1.05001 0.524965 7.94492e-05 0.524965 
0.5 0.15 1.10015 0.549957 0.000232234 0.549957 
0.5 0.165 1.15009 0.574929 0.000233619 0.574929 
0.5 0.18 1.19987 0.599744 0.000377533 0.599744 
0.5 0.195 1.20343 0.600498 0.00242975 0.600498 
0.5 0.21 1.25003 0.624712 0.000608845 0.624712 
0.5 0.225 1.27651 0.635202 0.00610275 0.635202 
0.5 0.24 1.30003 0.649411 0.00120559 0.649411 
0.5 0.255 1.31065 0.651791 0.00706312 0.651791 
0.5 0.27 1.34929 0.673213 0.00286612 0.673213 
0.5 0.285 1.3533 0.673572 0.00615352 0.673572 
0.5 0.3 1.39212 0.690304 0.0115125 0.690304 
