4 18 22 -0.180772
4 18 23 -0.410333
4 19 21 -0.186291
4 19 24 0.332958
4 20 26 -0.40662
4 21 25 -0.220337
4 22 27 -0.908399
4 23 27 0.203339
4 23 28 -0.731454
4 24 29 0.379332
4 25 30 0.385145
4 26 31 0.326389
4 27 27 0.111806
4 27 32 -0.205474
4 28 36 0.725663
4 29 37 -0.69207
4 30 37 0.202176
4 30 38 0.28309
4 30 39 -0.491339
4 30 40 0.173753
4 31 37 0.139826
4 31 38 -0.440628
4 31 39 -0.274358
4 32 36 -0.128978
4 32 41 0.499988
4 33 36 0.250537
4 33 37 -0.109503
4 33 39 0.126273
4 33 40 0.500084
4 33 44 -0.122698
4 34 42 0.528047
4 35 39 0.152598
4 35 43 0.167975
4 36 45 0.858957
4 37 45 -0.262336
4 37 46 0.691666
4 38 47 -0.373308
4 39 48 -0.384583
4 40 49 0.387432
4 41 51 -0.29515
4 42 50 0.30231
4 43 45 -0.105595
4 43 52 0.193412
4 44 53 0.154799
4 44 55 -0.113538
4 45 54 -0.189122
4 46 53 -0.11402
4 46 55 -0.142778
4 47 56 -0.743351
4 48 57 0.694471
4 48 59 0.12772
4 49 57 0.204831
4 49 58 -0.543964
4 50 56 -0.18374
4 50 60 0.569906
4 50 64 0.118709
4 51 57 0.120586
4 51 59 0.502023
4 52 56 0.132305
4 52 61 -0.476114
4 53 62 -0.497342
4 54 58 -0.148073
4 54 63 0.163744
4 55 60 -0.13435
4 55 64 0.154343
4 56 65 -0.821682
4 57 65 0.244793
4 57 66 0.663089
4 58 67 0.359083
4 59 68 0.366447
4 60 69 0.3695
4 61 71 0.260219
4 62 70 0.277898
4 63 74 -0.185361
4 64 72 -0.192812
4 65 73 -0.177663
4 66 75 0.173035
4 67 76 -0.700993
4 68 77 -0.650738
4 68 79 -0.118042
4 69 77 -0.24101
4 69 78 -0.523059
4 70 76 -0.213714
4 70 80 -0.542146
4 70 84 0.110782
4 71 77 -0.125729
4 71 79 -0.484152
4 72 76 0.117072
4 72 81 -0.457836
4 73 82 -0.464995
4 74 78 -0.142387
4 74 83 -0.153971
4 75 80 0.125965
4 75 84 0.145253
4 76 85 -0.768397
4 77 85 0.283221
4 77 86 0.638483
4 78 87 -0.348182
4 79 88 -0.350513
4 80 89 0.35449
4 81 91 0.243714
4 82 90 0.259478
4 83 93 0.174542
4 84 92 0.185777
4 85 94 -0.16696
4 86 95 0.164035
4 87 96 -0.655494
4 88 97 0.610116
4 89 97 -0.305225
4 89 98 -0.264909
4 89 99 -0.406492
4 90 96 -0.242448
4 90 100 0.505356
4 91 97 0.117808
4 91 98 0.405224
4 91 99 -0.229236
4 92 96 0.109072
4 92 101 -0.43784
4 93 102 -0.426183
4 94 98 -0.116484
4 94 103 -0.137897
4 95 100 -0.119993
4 95 104 -0.129621
4 96 105 -0.745819
4 97 105 -0.305171
4 97 106 -0.578624
4 98 107 0.333731
4 99 108 0.332913
4 100 109 0.335936
4 102 112 0.237757
4 103 110 0.173459
4 105 111 -0.143118
4 106 113 0.114494
4 107 114 0.656603
4 108 115 -0.615369
4 109 114 0.117308
4 109 115 -0.298742
4 109 118 -0.369192
4 109 119 0.176347
4 110 115 0.135575
4 110 116 0.417013
4 111 114 -0.118046
4 111 117 0.395043
4 112 114 0.172849
4 112 118 0.125981
4 112 119 0.397178
4 115 120 -0.671403
4 115 121 -0.106864
4 116 120 -0.452631
4 116 121 0.417003
4 117 123 -0.379065
4 118 122 -0.308817
4 119 124 0.281868
4 120 125 -0.157529
4 121 126 0.19277
4 121 127 0.536268
4 122 126 -0.516465
4 122 127 0.182282
4 123 127 0.113064
4 123 128 0.300964
4 124 129 -0.293909
4 125 126 0.155118
4 126 127 -0.114743
4 127 130 -0.611258
4 128 131 0.224823
4 129 132 -0.210249
4 130 133 -0.164411
4 132 135 0.47522
4 132 137 0.106063
4 133 134 -0.437325
4 134 135 -0.102091
4 134 137 0.134619
4 135 134 -0.112387
4 135 136 0.141686
4 136 138 -0.469887
4 140 139 0.291945
5 34 37 0.167157
5 42 45 -0.280497
5 53 57 -0.150047
5 62 65 0.252877
5 73 77 0.140117
5 82 85 0.239737
5 93 97 -0.135049
5 102 105 -0.223341
6 5 1 -0.174798
6 13 15 0.1129
6 45 46 0.126078
6 65 66 -0.12147
6 85 86 0.116158
6 105 106 0.10215
8 1 10 0.439154
8 2 9 0.71217
8 4 6 0.352778
8 4 8 -0.316848
8 6 5 -0.479417
8 7 3 -0.374585
8 8 1 0.633977
8 8 4 0.18825
8 9 3 0.144622
8 10 1 -0.383982
8 10 4 0.130604
8 11 11 0.297139
8 11 14 0.281141
8 12 12 -0.521883
8 12 13 -0.126287
8 14 11 0.37078
8 15 11 0.24557
8 15 14 -0.123056
8 16 15 -0.56483
8 16 19 0.20154
8 16 20 -0.160258
8 17 15 -0.163554
8 17 17 0.318011
8 18 15 0.657075
8 18 19 0.208295
8 18 20 -0.181152
8 19 17 -0.190371
8 21 16 0.429103
8 22 21 0.305657
8 22 24 0.222408
8 23 26 0.406869
8 24 22 -0.798405
8 24 23 -0.24467
8 26 21 -0.343483
8 26 24 0.12099
8 27 21 0.332631
8 28 30 0.347903
8 29 27 -0.61467
8 29 31 0.16329
8 29 32 -0.153862
8 30 28 -0.61043
8 30 33 -0.129539
8 31 27 -0.666087
8 31 31 -0.225899
8 31 32 0.23774
8 32 30 -0.222095
8 33 28 0.25463
8 33 33 -0.267193
8 34 34 -0.455443
8 35 28 -0.266122
8 36 36 -0.31891
8 36 41 -0.214106
8 37 40 0.327937
8 37 44 -0.2693
8 38 37 0.773693
8 38 38 -0.269329
8 38 39 -0.177231
8 40 36 0.371896
8 40 41 -0.206726
8 41 42 -0.501925
8 43 36 -0.304309
8 43 40 0.105204
8 44 38 -0.158911
8 44 39 0.274496
8 44 40 -0.241724
8 46 38 -0.182545
8 46 39 0.287839
8 46 40 0.234013
8 47 48 0.352716
8 48 45 -0.607632
8 48 49 -0.172646
8 48 52 -0.153718
8 49 46 0.651909
8 49 53 0.198348
8 50 54 -0.341727
8 51 45 0.667231
8 51 49 -0.227649
8 51 52 -0.24498
8 52 48 -0.22505
8 53 50 -0.433112
8 54 46 -0.331713
8 54 53 0.121816
8 55 54 0.134344
8 56 56 -0.318516
8 56 61 -0.213091
8 57 60 -0.329993
8 57 64 -0.287874
8 58 57 0.774947
8 58 59 0.316669
8 60 56 0.372479
8 60 61 -0.208844
8 61 62 -0.47732
8 63 60 -0.3536
8 64 56 -0.316461
8 64 61 0.103277
8 66 58 -0.463651
8 67 68 0.353337
8 68 65 -0.614482
8 68 69 0.170614
8 68 72 -0.15184
8 69 66 -0.653034
8 69 74 -0.200087
8 70 73 -0.342052
8 71 65 0.662448
8 71 69 0.229885
8 71 72 -0.244488
8 72 68 -0.223109
8 73 70 0.432549
8 74 66 0.330856
8 74 74 -0.122068
8 75 73 0.133088
8 76 76 0.318516
8 76 81 0.213091
8 77 80 -0.329993
8 77 84 0.287874
8 78 77 -0.774947
8 78 79 -0.316669
8 80 76 -0.372479
8 80 81 0.208844
8 81 82 0.47732
8 83 80 -0.3536
8 84 76 0.316461
8 84 81 -0.103277
8 86 78 0.463651
8 87 88 -0.352716
8 88 85 0.607632
8 88 89 -0.172646
8 88 92 -0.153718
8 89 86 -0.651909
8 89 93 0.198348
8 90 94 0.341727
8 91 85 -0.667231
8 91 89 -0.227649
8 91 92 -0.24498
8 92 88 0.22505
8 93 90 -0.433112
8 94 86 0.331713
8 94 93 0.121816
8 95 94 -0.134344
8 96 96 0.31891
8 96 101 0.214106
8 97 100 -0.327937
8 97 104 0.2693
8 98 97 -0.773693
8 98 98 -0.269329
8 98 99 0.177231
8 100 96 0.371896
8 100 101 -0.206726
8 101 102 0.501925
8 103 96 0.304309
8 103 100 -0.105204
8 104 98 -0.158911
8 104 99 -0.274496
8 104 100 0.241724
8 106 98 0.182545
8 106 99 0.287839
8 106 100 0.234013
8 107 108 0.347903
8 108 105 0.61467
8 108 109 0.16329
8 108 110 -0.153862
8 109 106 0.61043
8 109 111 -0.129539
8 110 105 0.666087
8 110 109 -0.225899
8 110 110 0.23774
8 111 108 -0.222095
8 112 106 -0.25463
8 112 111 -0.267193
8 113 112 0.455443
8 114 106 0.266122
8 115 114 -0.305657
8 115 117 -0.222408
8 116 119 -0.406869
8 117 115 -0.798405
8 117 116 -0.24467
8 119 114 0.343483
8 119 117 -0.12099
8 120 114 0.332631
8 121 120 0.56483
8 121 124 -0.20154
8 121 125 -0.160258
8 122 120 0.163554
8 122 122 -0.318011
8 123 120 -0.657075
8 123 124 -0.208295
8 123 125 -0.181152
8 124 122 -0.190371
8 126 121 0.429103
8 127 126 0.297139
8 127 129 -0.281141
8 128 127 0.521883
8 128 128 0.126287
8 130 126 -0.37078
8 131 126 0.24557
8 131 129 0.123056
8 132 132 -0.374585
8 133 130 0.633977
8 133 133 0.18825
8 134 132 0.144622
8 135 130 -0.383982
8 135 133 0.130604
8 136 135 0.352778
8 136 137 0.316848
8 138 134 -0.479417
8 139 138 0.71217
8 141 139 0.439154
9 34 27 0.52358
9 41 37 -0.23821
9 42 36 0.189477
9 53 45 0.513194
9 61 57 -0.21661
9 62 56 0.181976
9 73 65 0.504478
9 81 77 -0.21661
9 82 76 -0.181976
9 93 85 -0.513194
9 101 97 0.23821
9 102 96 0.189477
9 113 105 -0.52358
10 3 9 0.278012
10 4 5 0.176
10 4 7 -0.147457
10 5 6 0.249466
10 7 1 -0.371179
10 7 4 0.115843
10 8 2 -0.184208
10 9 1 -0.263606
10 11 12 0.194353
10 11 13 -0.100321
10 13 11 -0.327839
10 14 12 -0.205323
10 15 12 0.186922
10 16 15 -0.102987
10 16 18 0.189403
10 17 15 0.342389
10 17 19 0.135915
10 18 18 0.159472
10 19 15 0.354159
10 19 19 -0.113092
10 20 15 -0.168672
10 20 16 -0.130154
10 22 22 0.220769
10 23 25 -0.143546
10 25 21 -0.42746
10 26 22 0.233334
10 26 23 0.123888
10 27 22 0.172329
10 27 23 0.105511
10 28 27 0.337226
10 28 31 0.138871
10 28 32 0.125391
10 29 29 -0.158641
10 30 28 -0.110243
10 30 35 -0.142948
10 31 29 0.162431
10 32 27 0.460072
10 32 31 -0.143074
10 32 32 -0.117441
10 33 28 -0.268543
10 35 28 -0.110857
10 36 37 -0.23517
10 37 39 -0.140018
10 37 43 0.126168
10 39 36 -0.444322
10 40 37 -0.229321
10 40 38 0.153482
10 42 42 0.182899
10 43 37 -0.1652
10 44 39 -0.106589
10 45 40 0.23362
10 47 45 -0.345334
10 47 49 0.137403
10 47 52 -0.124909
10 48 47 -0.160636
10 49 55 0.164459
10 50 46 0.32505
10 51 47 -0.162988
10 52 45 -0.448348
10 52 49 -0.147294
10 52 52 0.121126
10 53 51 -0.161468
10 55 46 0.196324
10 56 57 0.233274
10 57 58 0.161895
10 57 63 0.136214
10 59 56 -0.446135
10 60 57 0.227402
10 60 59 0.17989
10 62 62 -0.19474
10 63 58 -0.178933
10 64 57 0.175007
10 64 59 0.123872
10 65 60 0.240649
10 67 65 -0.343615
10 67 69 -0.13805
10 67 72 -0.126253
10 68 67 0.159176
10 69 75 0.164968
10 70 66 -0.32524
10 71 67 0.162945
10 72 65 -0.450579
10 72 69 0.146079
10 72 72 0.120783
10 73 71 0.163489
10 75 66 -0.196857
10 76 77 0.233274
10 77 78 -0.161895
10 77 83 0.136214
10 79 76 0.446135
10 80 77 0.227402
10 80 79 0.17989
10 82 82 0.19474
10 83 78 0.178933
10 84 77 0.175007
10 84 79 0.123872
10 85 80 -0.240649
10 87 85 -0.345334
10 87 89 -0.137403
10 87 92 0.124909
10 88 87 -0.160636
10 89 95 0.164459
10 90 86 -0.32505
10 91 87 -0.162988
10 92 85 -0.448348
10 92 89 0.147294
10 92 92 -0.121126
10 93 91 -0.161468
10 95 86 -0.196324
10 96 97 0.23517
10 97 99 0.140018
10 97 103 -0.126168
10 99 96 -0.444322
10 100 97 -0.229321
10 100 98 -0.153482
10 102 102 0.182899
10 103 97 0.1652
10 104 99 0.106589
10 105 100 0.23362
10 107 105 0.337226
10 107 109 -0.138871
10 107 110 -0.125391
10 108 107 0.158641
10 109 106 0.110243
10 109 113 -0.142948
10 110 107 -0.162431
10 111 105 0.460072
10 111 109 0.143074
10 111 110 0.117441
10 112 106 0.268543
10 114 106 0.110857
10 115 115 0.220769
10 116 118 0.143546
10 118 114 -0.42746
10 119 115 0.233334
10 119 116 0.123888
10 120 115 -0.172329
10 120 116 -0.105511
10 121 120 0.102987
10 121 123 -0.189403
10 122 120 -0.342389
10 122 124 -0.135915
10 123 123 -0.159472
10 124 120 0.354159
10 124 124 -0.113092
10 125 120 0.168672
10 125 121 -0.130154
10 127 127 0.194353
10 127 128 -0.100321
10 129 126 0.327839
10 130 127 0.205323
10 131 127 0.186922
10 132 130 -0.371179
10 132 133 0.115843
10 133 131 -0.184208
10 134 130 -0.263606
10 136 134 0.176
10 136 136 0.147457
10 137 135 0.249466
10 140 138 0.278012
14 3 10 -0.291945
14 4 9 -0.469887
14 7 6 0.47522
14 7 8 -0.106063
14 8 5 -0.437325
14 9 6 -0.102091
14 9 8 -0.134619
14 10 5 -0.112387
14 10 7 -0.141686
14 11 1 -0.611258
14 12 2 -0.224823
14 13 3 0.210249
14 14 4 0.164411
14 16 11 0.19277
14 16 12 0.536268
14 17 11 -0.516465
14 17 12 0.182282
14 18 12 0.113064
14 18 13 0.300964
14 19 14 -0.293909
14 20 11 0.155118
14 21 12 -0.114743
14 22 15 0.671403
14 22 16 -0.106864
14 23 15 0.452631
14 23 16 0.417003
14 24 18 0.379065
14 25 17 -0.308817
14 26 19 -0.281868
14 27 20 0.157529
14 28 21 -0.656603
14 29 22 0.615369
14 30 21 0.117308
14 30 22 0.298742
14 30 25 -0.369192
14 30 26 0.176347
14 31 22 -0.135575
14 31 23 -0.417013
14 32 21 0.118046
14 32 24 -0.395043
14 33 21 0.172849
14 33 25 0.125981
14 33 26 0.397178
14 36 27 -0.745819
14 37 27 -0.305171
14 37 28 -0.578624
14 38 29 0.333731
14 39 30 -0.332913
14 40 31 0.335936
14 42 34 -0.237757
14 43 32 -0.173459
14 45 33 -0.143118
14 46 35 0.114494
14 47 36 0.655494
14 48 37 0.610116
14 49 37 -0.305225
14 49 38 0.264909
14 49 39 -0.406492
14 50 36 -0.242448
14 50 40 0.505356
14 51 37 0.117808
14 51 38 -0.405224
14 51 39 -0.229236
14 52 36 -0.109072
14 52 41 0.43784
14 53 42 -0.426183
14 54 38 0.116484
14 54 43 -0.137897
14 55 40 -0.119993
14 55 44 -0.129621
14 56 45 -0.768397
14 57 45 -0.283221
14 57 46 -0.638483
14 58 47 -0.348182
14 59 48 0.350513
14 60 49 -0.35449
14 61 51 -0.243714
14 62 50 -0.259478
14 63 53 0.174542
14 64 52 -0.185777
14 65 54 -0.16696
14 66 55 0.164035
14 67 56 -0.700993
14 68 57 0.650738
14 68 59 0.118042
14 69 57 -0.24101
14 69 58 -0.523059
14 70 56 0.213714
14 70 60 0.542146
14 70 64 0.110782
14 71 57 0.125729
14 71 59 0.484152
14 72 56 0.117072
14 72 61 -0.457836
14 73 62 -0.464995
14 74 58 -0.142387
14 74 63 0.153971
14 75 60 -0.125965
14 75 64 0.145253
14 76 65 0.821682
14 77 65 0.244793
14 77 66 -0.663089
14 78 67 0.359083
14 79 68 -0.366447
14 80 69 -0.3695
14 81 71 -0.260219
14 82 70 -0.277898
14 83 74 0.185361
14 84 72 0.192812
14 85 73 -0.177663
14 86 75 -0.173035
14 87 76 0.743351
14 88 77 -0.694471
14 88 79 -0.12772
14 89 77 -0.204831
14 89 78 0.543964
14 90 76 -0.18374
14 90 80 0.569906
14 90 84 -0.118709
14 91 77 -0.120586
14 91 79 -0.502023
14 92 76 -0.132305
14 92 81 0.476114
14 93 82 -0.497342
14 94 78 0.148073
14 94 83 0.163744
14 95 80 -0.13435
14 95 84 -0.154343
14 96 85 0.858957
14 97 85 -0.262336
14 97 86 0.691666
14 98 87 0.373308
14 99 88 -0.384583
14 100 89 0.387432
14 101 91 0.29515
14 102 90 0.30231
14 103 85 -0.105595
14 103 92 -0.193412
14 104 93 -0.154799
14 104 95 0.113538
14 105 94 0.189122
14 106 93 -0.11402
14 106 95 -0.142778
14 107 96 -0.725663
14 108 97 -0.69207
14 109 97 0.202176
14 109 98 -0.28309
14 109 99 -0.491339
14 109 100 0.173753
14 110 97 0.139826
14 110 98 0.440628
14 110 99 -0.274358
14 111 96 0.128978
14 111 101 -0.499988
14 112 96 0.250537
14 112 97 -0.109503
14 112 99 0.126273
14 112 100 0.500084
14 112 104 -0.122698
14 113 102 0.528047
14 114 99 0.152598
14 114 103 0.167975
14 115 105 -0.908399
14 116 105 0.203339
14 116 106 -0.731454
14 117 107 0.379332
14 118 108 -0.385145
14 119 109 -0.326389
14 120 105 -0.111806
14 120 110 -0.205474
14 121 114 0.21951
14 121 115 -0.714091
14 122 114 -0.72064
14 122 115 -0.210349
14 122 119 0.111892
14 123 115 -0.180772
14 123 116 -0.410333
14 124 114 -0.186291
14 124 117 0.332958
14 125 119 0.40662
14 126 118 0.220337
14 127 120 0.89382
14 127 121 0.136952
14 128 123 -0.303597
14 129 122 0.294122
14 130 124 -0.235939
14 131 125 -0.178693
14 132 126 0.774725
14 132 129 -0.159853
14 133 127 -0.737584
14 134 126 -0.196988
14 134 129 -0.171091
14 135 127 -0.192709
14 135 128 -0.162791
14 136 130 -0.927128
14 137 132 -0.229602
14 138 131 -0.220185
14 139 134 -0.650462
14 139 136 -0.18119
14 140 135 -0.507298
14 140 137 -0.223681
14 141 138 0.739922
15 42 27 0.223341
15 53 37 -0.135049
15 62 45 0.239737
15 73 57 -0.140117
15 82 65 -0.252877
15 93 77 0.150047
15 102 85 0.280497
15 113 97 0.167157
16 45 28 -0.10215
16 65 46 0.116158
16 85 66 -0.12147
16 105 86 -0.126078
16 129 120 0.1129
16 137 130 -0.174798
18 7 9 -0.131406
18 13 6 -0.138752
18 16 2 0.107907
18 17 1 0.167699
18 19 1 0.174329
18 20 1 -0.12172
18 22 12 -0.110367
18 23 12 -0.127296
18 25 11 0.22151
18 26 12 -0.120607
18 28 15 -0.221857
18 29 18 -0.117645
18 31 18 0.114319
18 32 15 -0.271222
18 33 15 0.18915
18 33 16 0.102717
18 36 22 0.144197
18 37 22 0.125
18 39 21 0.273823
18 40 22 0.147946
18 44 22 0.120672
18 45 21 0.152251
18 45 26 0.134196
18 47 27 0.218519
18 48 29 0.101014
18 49 35 -0.101798
18 50 27 -0.210756
18 50 28 -0.205952
18 51 29 0.106916
18 52 27 0.299315
18 55 27 -0.111117
18 55 28 -0.121498
18 56 37 0.158226
18 57 37 0.121095
18 57 39 0.10935
18 59 36 0.299089
18 60 37 0.154683
18 60 38 -0.109491
18 62 42 -0.119643
18 63 37 -0.122831
18 64 37 0.117373
18 65 36 -0.132651
18 65 40 0.160782
18 67 45 -0.24531
18 68 47 -0.114152
18 69 55 0.117181
18 70 45 0.200796
18 70 46 0.24056
18 71 47 -0.115509
18 72 45 -0.318956
18 72 49 -0.102928
18 73 51 -0.109552
18 75 45 0.107995
18 75 46 0.14169
18 76 57 -0.177656
18 77 57 -0.108141
18 77 58 -0.123191
18 77 63 -0.101448
18 79 56 0.330042
18 80 57 -0.16835
18 80 59 -0.131828
18 82 62 0.139642
18 83 57 0.114843
18 83 58 0.135156
18 84 57 -0.129657
18 85 56 0.135822
18 85 60 0.182195
18 87 65 0.281114
18 87 69 0.108126
18 88 67 0.128628
18 89 75 -0.129794
18 90 65 -0.209488
18 90 66 0.262676
18 91 67 0.121414
18 92 65 0.341587
18 92 69 -0.113162
18 93 71 0.125134
18 95 65 -0.112254
18 95 66 0.1543
18 96 77 -0.19247
18 97 77 0.111942
18 97 78 -0.1331
18 97 83 0.11506
18 99 76 0.362522
18 100 77 0.183657
18 100 79 0.143478
18 102 82 0.162782
18 103 77 -0.162524
18 103 79 -0.101284
18 104 78 -0.115424
18 105 76 -0.140632
18 105 80 0.202833
18 107 85 -0.253536
18 107 89 -0.110216
18 108 87 0.128337
18 109 86 -0.104638
18 109 95 0.134451
18 110 87 -0.134607
18 111 85 -0.386296
18 111 89 0.123006
18 111 92 -0.100492
18 112 85 0.223694
18 112 86 -0.256808
18 113 91 0.144602
18 115 97 0.215363
18 116 97 -0.102736
18 116 98 0.108143
18 116 99 0.124791
18 116 103 -0.120943
18 118 96 0.371018
18 119 97 0.198153
18 119 98 0.100042
18 120 97 -0.141799
18 121 107 0.140065
18 122 105 -0.318765
18 122 109 0.105087
18 123 107 0.126718
18 124 105 0.302812
18 124 109 0.101691
18 125 105 -0.251433
18 125 106 0.333093
18 127 115 -0.195975
18 129 114 0.336222
18 130 115 -0.206151
18 131 115 -0.187473
18 132 120 0.402674
18 132 124 0.127559
18 133 123 0.166106
18 134 120 0.276879
18 136 127 0.221192
18 136 128 -0.102639
18 137 126 0.302275
18 139 131 -0.171142
18 140 130 0.450336
18 141 134 -0.203432
18 141 136 -0.158243
20 105 65 -0.100579
20 137 120 0.160752
